Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fill in your catalog information below. Avoid some of the most common errors by making sure: 1) each row contains an item name; 2) an item and its variations have the same category and description; 3) GTINs are 8,12, 13, or 14 characters and contain numbers only; and 4) every item referencing an option set has both an option set name and an option value.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created by Square,Example item,Example item name for customers to see,Small,Ounce 1.000,A12345,100% organic soft cotton t-shirt,"Separate multiple categories with a comma. Indicate subcategories by including their category hierarchy with the greater-than symbol. For example: New arrivals, Women’s > Accessories > Hats & Beanies",Sales of this item will be attributed to the Reporting Category in the category sales report.,Search engine display name,Search engine description,Identifier within a URL. Use hyphens instead of spaces.,653412483659,"Visible, Hidden, Unavailable","Physical, Prepared food and beverage, Digital, Donation, Event, Membership, Other",,Social media link title,Social media link description,,,,,24.99,20.99,Y or N,Y or N,Y or N,Y or N,Y or N,Sizes,Small,12.99,KT's Clothes,ABC123,Y or N,10,15,Y or N,5,$10.99,Y or N,10,15,Y or N,5,$10.99
,Tucker Hand Carry Hose Reel,Tucker® Hand Carry Hose Reel,Regular,,70009-150,"Tucker® Hand Carry Hose Reel Never leave home without one! The Highest quality hand carry hose reel on the market today. Made of powder coated laser cut steel and machined aluminum. Built in braking system to slow the speed of the hose coiling. Assembled in the USA. 3/4"" Brass garden hose inlet 3/4"" Brass garden hose outlet Comes with 150' of 3/8"" ID hose Optional Reel Base Mounting system available HERE! Mount the reel base and lock in your reel. Remove when you want. Carry your reel to and from locations or bring it inside to winterize it.",Tucker > Accessories,Tucker,Tucker® Hand Carry Hose Reel | Accessories | AZ Cleaning Supplies,Tucker® Hand Carry Hose Reel Never leave home without one! The Highest quality hand carry hose reel on the market today. Made of powder coated laser cut...,tucker-hand-carry-hose-reel,,Hidden,Physical,10,Tucker® Hand Carry Hose Reel | Accessories | AZ Cleaning Supplies,Tucker® Hand Carry Hose Reel Never leave home without one! The Highest quality hand carry hose reel on the market today. Made of powder coated laser cut...,N,N,N,N,544.41,,N,Y,N,Y,N,,,381.09,Tucker,70009-150,N,,,N,,,Y,,,N,,544.41
,Tucker Hand Carry Hose Reel w/ O Hose,Tucker Hand Carry Hose Reel w/ O Hose,Regular,,70009-BARE,Tucker Hand Carry Hose Reel w/ O Hose | Official Tucker SKU: 70009-BARE | Category: Accessories,Tucker > Accessories,Tucker,Tucker Hand Carry Hose Reel w/ O Hose | Accessories | AZ Cleaning Supplies,Tucker Hand Carry Hose Reel w/ O Hose. Category: Accessories. Vendor code: 70009-BARE. Available at AZ Cleaning Supplies.,tucker-hand-carry-hose-reel-w-o-hose,,Hidden,Physical,,Tucker Hand Carry Hose Reel w/ O Hose | Accessories | AZ Cleaning Supplies,Tucker Hand Carry Hose Reel w/ O Hose. Category: Accessories. Vendor code: 70009-BARE. Available at AZ Cleaning Supplies.,N,N,N,N,373.42,,N,Y,N,Y,N,,,261.39,Tucker,70009-BARE,N,,,N,,,Y,,,N,,373.42
,Tucker Pouch w/ Quick Release on a Belt,Tucker® Pouch by Takaki Works,Regular,,T-POUCH-TW,"These soft sided pouches are handmade in Japan by the incredibly talented Masahiro Takaki. Designed specifically for Tucker® with black and yellow accents and yellow stitching. These pouches have a built in zipper pocket for smaller items you're keen to keep track of. The pouch itself is great for huck towels, rags, sponges and more. The built in removable clip system allows for the pouch to easily be removed from your belt without the need to remove the belt to do so. Made from ballistic nylon. Inside zipper pocket. Removable clip. Consider a Takaki Bucket on a belt: Here",Tucker > Catalog,Tucker,Tucker® Pouch by Takaki Works | Catalog | AZ Cleaning Supplies,These soft sided pouches are handmade in Japan by the incredibly talented Masahiro Takaki. Designed specifically for Tucker® with black and yellow accents...,tucker-boab-by-takaki-works-copy,,Hidden,Physical,0.5,Tucker® Pouch by Takaki Works | Catalog | AZ Cleaning Supplies,These soft sided pouches are handmade in Japan by the incredibly talented Masahiro Takaki. Designed specifically for Tucker® with black and yellow accents...,N,N,N,N,72.45,,N,Y,N,Y,N,,,50.72,Tucker,T-POUCH-TW,N,,,N,,,Y,,,N,,72.45
,Tucker Reel Handle Arm,Tucker Reel Handle Arm,Regular,,65000-ARM,This is the replacement reel handle arm for the Tucker® hand carry 150' hose reels.,Tucker > Accessories,Tucker,Tucker Reel Handle Arm | Accessories | AZ Cleaning Supplies,This is the replacement reel handle arm for the Tucker® hand carry 150' hose reels. Available at AZ Cleaning Supplies.,tucker-reel-handle-arm-1,,Hidden,Physical,,Tucker Reel Handle Arm | Accessories | AZ Cleaning Supplies,This is the replacement reel handle arm for the Tucker® hand carry 150' hose reels. Available at AZ Cleaning Supplies.,N,N,N,N,24.87,,N,Y,N,Y,N,,,17.41,Tucker,65000-ARM,N,,,N,,,Y,,,N,,24.87
,Tucker® 1 CF DI Tank - HEAD,Tucker® 1 CF DI Tank - HEAD,Regular,,T-DI-TANK-HEAD,Tucker® 1 CF DI Tank - HEAD | Official Tucker SKU: T-DI-TANK-HEAD | Category: Catalog,Tucker > Catalog,Tucker,Tucker® 1 CF DI Tank - HEAD | Catalog | AZ Cleaning Supplies,Tucker® 1 CF DI Tank - HEAD. Category: Catalog. Vendor code: T-DI-TANK-HEAD. Available at AZ Cleaning Supplies.,tucker-1-cf-di-tank-head,,Hidden,Physical,,Tucker® 1 CF DI Tank - HEAD | Catalog | AZ Cleaning Supplies,Tucker® 1 CF DI Tank - HEAD. Category: Catalog. Vendor code: T-DI-TANK-HEAD. Available at AZ Cleaning Supplies.,N,N,N,N,32.39,,N,Y,N,Y,N,,,22.67,Tucker,T-DI-TANK-HEAD,N,,,N,,,Y,,,N,,32.39
,Ultimate Residential Kit,ULTIMATE Rival Residential Kit - SKU T-ULTIMATE-KIT-RES,Regular,,T-ULTIMATE-KIT-RES,The industries first and original Ultimate Residential Kit. Now with the new Rival V2! This is the perfect set up for anyone looking to get serious about residential window cleaning. This upgraded entry-level kit is designed for those looking for more water flow for faster rinsing in all water conditions. Like all of our RO/DI systems this system includes your first set of pre-filter and post-filters FREE of charge so you're not left stranded on the job when your first filters go bad. Looking for a kit like this made for commercial work? Check out our Ultimate Commercial Kit! This bundle includes our: Tucker® Multi-Stage RO/DI Mobile Cart - RIVAL-V2 The Tucker® Hose Reel w/ 150' of hose The Tucker® ECO-30 Pole - BARE The Tucker® Junior Pole - BARE The Tucker® Standard Size Boar Hair Water Fed Brush with 4 Pencil Jets The Tucker® Standard Size Hybrid Water Fed Brush with 2 Pencil Jets The Tucker® Standard Size GLIDE Water Fed Brush with 4 Pencil Jets The Tucker® Standard Size Over...,Tucker > Catalog,Tucker,ULTIMATE Rival Residential Kit - SKU T-ULTIMATE-KIT-RES | AZ Cleaning Supplies,The industries first and original Ultimate Residential Kit. Now with the new Rival V2! This is the perfect set up for anyone looking to get serious about...,the-ultimate-residential-kit,,Hidden,Physical,89.001,ULTIMATE Rival Residential Kit - SKU T-ULTIMATE-KIT-RES | AZ Cleaning Supplies,The industries first and original Ultimate Residential Kit. Now with the new Rival V2! This is the perfect set up for anyone looking to get serious about...,N,N,N,N,3199.00,,N,Y,N,Y,N,,,2239.30,Tucker,T-ULTIMATE-KIT-RES,N,,,N,,,Y,,,N,,3199.00
,Tucker® 1 CF DI Tank w/ standard head,Tucker® 1 CF DI Tank w/ standard head,Regular,,T-DI-TANK-1035-STD,Tucker® 1 CF DI Tank w/ standard head | Official Tucker SKU: T-DI-TANK-1035-STD | Category: Catalog,Tucker > Catalog,Tucker,Tucker® 1 CF DI Tank w/ standard head | Catalog | AZ Cleaning Supplies,Tucker® 1 CF DI Tank w/ standard head. Category: Catalog. Vendor code: T-DI-TANK-1035-STD. Available at AZ Cleaning Supplies.,tucker-1-cf-di-tank-w-standard-head,,Hidden,Physical,,Tucker® 1 CF DI Tank w/ standard head | Catalog | AZ Cleaning Supplies,Tucker® 1 CF DI Tank w/ standard head. Category: Catalog. Vendor code: T-DI-TANK-1035-STD. Available at AZ Cleaning Supplies.,N,N,N,N,418.95,,N,Y,N,Y,N,,,293.27,Tucker,T-DI-TANK-1035-STD,N,,,N,,,Y,,,N,,418.95
,Tucker® 110v Booster Pump System,Booster Pump System - 110v,Regular,,12025-V2,"Tucker® water fed pole electric boost pump system. This electric booster system will provide you with 110 PSI and multiple gallons per minute out of your water system. This allows you to work well above 40' as well as run multiple operators off of just one system. System includes a simple inlet female garden hose fitting and a male garden hose outlet fitting. On / off switch, regulator, and GFCI plug all included as well. Connect the water supply to the inlet of the pump and the inlet of your pure water system to the outlet of the pump. This will dramatically increase performance. 37.6 lbs 19x19x19",Tucker > Pure Water Systems,Tucker,Booster Pump System - 110v | Pure Water Systems | AZ Cleaning Supplies,Tucker® water fed pole electric boost pump system. This electric booster system will provide you with 110 PSI and multiple gallons per minute out of your...,booster-pump-system-110v,,Hidden,Physical,37.6,Booster Pump System - 110v | Pure Water Systems | AZ Cleaning Supplies,Tucker® water fed pole electric boost pump system. This electric booster system will provide you with 110 PSI and multiple gallons per minute out of your...,N,N,N,N,1195.13,,N,Y,N,Y,N,,,836.59,Tucker,12025-V2,N,,,N,,,Y,,,N,,1195.13
,Tucker® 22' Hybrid BARE POLE (no tips included),Tucker® - Bravo Water Fed Pole - Bare,Regular,,T-BRAVO-BARE,"TUCKER® - BRAVO CARBON FIBER WATER FED POLE Looking for a new water fed pole, but don't need any of the attachments, fittings, tubing, or brush. This is the solution for you! We are now offering versions of all of our poles without the added accessories. No tips or accessories included. If you would like to include a Euro or ACME tip (or both), please click the links below and add them to your cart. Euro Tip ACME Tip Optional accessories for this pole include: The Tucker® Reach Around Gooseneck w/ Quick Release The Tucker® Swivel Assembly w/ Quick Release Tucker® Carbon Fiber Goosenecks Male and Female Quick Connect 5/16"" OD Pole Hose Tucker® Ultra Valve This economy line of hybrid water fed poles are built right here in the USA. Carbon fiber and fiberglass gives the Tucker® Bravo great rigidity, allowing you to apply ample cleaning pressure while saving your body during those long summer days. All Tucker® window cleaning equipment is guaranteed to last, and we back it up with our...",Tucker > Water Fed Pole Parts,Tucker,Tucker® - Bravo Water Fed Pole - Bare | AZ Cleaning Supplies,"TUCKER® - BRAVO CARBON FIBER WATER FED POLE Looking for a new water fed pole, but don't need any of the attachments, fittings, tubing, or brush. This is the...",tucker-bravo-water-fed-pole-bare,,Hidden,Physical,10,Tucker® - Bravo Water Fed Pole - Bare | AZ Cleaning Supplies,"TUCKER® - BRAVO CARBON FIBER WATER FED POLE Looking for a new water fed pole, but don't need any of the attachments, fittings, tubing, or brush. This is the...",N,N,N,N,254.19,,N,Y,N,Y,N,,,177.94,Tucker,T-BRAVO-BARE,N,,,N,,,Y,,,N,,254.19
,Tucker® 30 Carbon Fiber Pole,Tucker® - 30 Water Fed Pole,Regular,,TUCKER-30,"TUCKER® - 30 WINDOW CLEANING WATER FED POLE The Tucker® - 30 is our most affordable carbon fiber water fed pole to date. Carbon fiber poles are durable, light-weight, and incredibly strong. A serious upgrade from our Tucker® - 15, the Tucker® - 30 is made completely from carbon fiber and Made in the USA from US and imported parts. The included Reach-around Gooseneck connects the GLIDE brush on one side, and has a separate male attachment on the other side for any number of window cleaning attachments. Our economy line of poles comes standard with the RHG clamping system, which allows tool-free tightening of your window cleaning equipment on-the-fly, and keeps it tight no matter the circumstances. No gluing! We keep it simple with the included quick-connect fittings, to get you from your vehicle to cleaning in as little time as possible. Unlike its smaller counterpart, the Tucker® - 30 can be expanded with add-on pole lengths up to 40'! Carbon fiber gives this pole a superior...",Tucker > Water Fed Pole Parts,Tucker,Tucker® - 30 Water Fed Pole | Water Fed Pole Parts | AZ Cleaning Supplies,TUCKER® - 30 WINDOW CLEANING WATER FED POLE The Tucker® - 30 is our most affordable carbon fiber water fed pole to date. Carbon fiber poles are durable...,tucker-30-carbon-fiber-pole,,Hidden,Physical,10,Tucker® - 30 Water Fed Pole | Water Fed Pole Parts | AZ Cleaning Supplies,TUCKER® - 30 WINDOW CLEANING WATER FED POLE The Tucker® - 30 is our most affordable carbon fiber water fed pole to date. Carbon fiber poles are durable...,N,N,N,N,750.16,,N,Y,N,Y,N,,,525.11,Tucker,TUCKER-30,N,,,N,,,Y,,,N,,750.16
,Tucker® 30 Trad,Tucker® 30 Trad,Regular,,ECO-30-BARE-ACME,"TUCKER® 30 TRAD POLE Looking for a lightweight carbon fiber trad pole at an exceptional value? The Tucker® 30 Trad Pole is a ground-level pole designed to reach windows up to 30 feet in height. Made from carbon fiber, this pole maintains a rigid frame at an amazing cost. Nothing is worse than getting a job site, and having to struggle with heavy extensions that slip as you work. Our light-weight sections extend and tighten easily, and most importantly will stay that way. All of our window cleaning poles come with RHG brand clamps with over-sized knobs, allowing a tight clamp, no matter the circumstances. The Tucker® 30 collapses to a height of 78 inches, and weighs in at only 4 pounds. Comes with an aluminum male acme tip and wood cone tip Great for hanging Christmas lights Excellent for low level commercial window cleaning up to 30' Specifications: Max Extended Length: 26 feet Collapsed Length: 6' 6"" Weight: 4 pounds Note : We highly recommend you familiarize yourself with...",Tucker > Catalog,Tucker,Tucker® 30 Trad | Catalog | AZ Cleaning Supplies,TUCKER® 30 TRAD POLE Looking for a lightweight carbon fiber trad pole at an exceptional value? The Tucker® 30 Trad Pole is a ground-level pole designed to...,tucker-30-trad,,Hidden,Physical,10,Tucker® 30 Trad | Catalog | AZ Cleaning Supplies,TUCKER® 30 TRAD POLE Looking for a lightweight carbon fiber trad pole at an exceptional value? The Tucker® 30 Trad Pole is a ground-level pole designed to...,N,N,N,N,548.88,,N,Y,N,Y,N,,,384.22,Tucker,ECO-30-BARE-ACME,N,,,N,,,Y,,,N,,548.88
,Tucker® 4 Stage Compact RO/DI,Tucker® Compact 4 Stage RO/DI,Regular,,T-CPT-4,"The Compact 4 Stage RO/DI System by Tucker® is the latest in pure water innovation from the leaders in pure water systems for cleaning. Great for anyone looking for a high production RO/DI system that is short on space. Featuring: (4) 21"" serviceable stainless steel housings (1) Chloramine/Carbon pre-filter rated for 80,000 gallons (2) ULTRA low pressure reverse osmosis membranes for high production (1) DI filter for ultra pure water Built in pressure gauge All metal fittings Powder coated steel frame w/ rubber feet. All Tucker® brand purification systems come with a 2 year warranty and are assembled in the US. Any Tucker® system you buy will come with your first set of replacement sediment, carbon, and DI filters included at no extra cost! No more worrying about not having an extra filter on hand when you need it.",Tucker > Pure Water Systems,Tucker,Tucker® Compact 4 Stage RO/DI | Pure Water Systems | AZ Cleaning Supplies,The Compact 4 Stage RO/DI System by Tucker® is the latest in pure water innovation from the leaders in pure water systems for cleaning. Great for anyone...,tucker-compact-4-stage-ro-di,,Hidden,Physical,150.062,Tucker® Compact 4 Stage RO/DI | Pure Water Systems | AZ Cleaning Supplies,The Compact 4 Stage RO/DI System by Tucker® is the latest in pure water innovation from the leaders in pure water systems for cleaning. Great for anyone...,N,N,N,N,4168.25,,N,Y,N,Y,N,,,2917.78,Tucker,T-CPT-4,N,,,N,,,Y,,,N,,4168.25
,Tucker® 40 Carbon Fiber Pole,Tucker® - 40 Water Fed Pole,Regular,,TUCKER-40,"TUCKER® - 40 WINDOW CLEANING WATER FED POLE If you're looking for a water fed pole that will reach 3-story commercial windows, this is the pole that will make your working life easier. This economy line window cleaning pole has minimal bend, earning its rigidity from the high-quality carbon fiber that gives it strength while maintaining an extreme light weight. This pole ranges from just under 7 feet when fully collapsed up to 36 feet when expanded to its full length. The variable height allows you to clean ground windows up to 3-story buildings. With a Tucker® brand water fed brush attached, the entire pole only weighs 6 pounds. All Tucker water fed poles come with the RHG clamping system, which is a complete wrap around clamp that tightens by hand resulting in a tight friction fit. No gluing needed. Each pole is made to extreme tolerances, making each section extremely easy to extend. These poles are built of incredibly high-quality components right here in the USA. What's...",Tucker > Water Fed Pole Parts,Tucker,Tucker® - 40 Water Fed Pole | Water Fed Pole Parts | AZ Cleaning Supplies,"TUCKER® - 40 WINDOW CLEANING WATER FED POLE If you're looking for a water fed pole that will reach 3-story commercial windows, this is the pole that will...",tucker-40-water-fed-pole,,Hidden,Physical,10,Tucker® - 40 Water Fed Pole | Water Fed Pole Parts | AZ Cleaning Supplies,"TUCKER® - 40 WINDOW CLEANING WATER FED POLE If you're looking for a water fed pole that will reach 3-story commercial windows, this is the pole that will...",N,N,N,N,1050.82,,N,Y,N,Y,N,,,735.57,Tucker,TUCKER-40,N,,,N,,,Y,,,N,,1050.82
,Tucker® Alpha Glide,Tucker® Alpha Glide - SKU T-12ALPHA-GL-STD,Regular,,T-12ALPHA-GL-STD,"We consider this brush to be the best overall brush you can choose for window cleaning. The Tucker® Alpha GLIDE brush is the new standard in Water Fed brushes. This premium synthetic bristle window cleaning brush is built around our dual trim, 4 pencil jet brush but with some serious additions that even the most seasoned window cleaning professional will appreciate. It includes an over the top rinse bar as well as our swiveling gooseneck. This setup allows complete flexibility in cleaning to your specific style. You can choose to rinse directly through the 4 internal pencil jets, the over the top rinse bar, or using a Y-adapter you can use both at once. The swiveling gooseneck allows the experienced professional to rock the brush back and forth on the surface of the window, while maintaining contact and rinse power. Unlike boar bristle brushes which will shed and lose bristles over time, this new GLIDE brush will perform like boar, but last you much longer. This is a synthetic...",Tucker > Catalog,Tucker,Tucker® Alpha Glide - SKU T-12ALPHA-GL-STD | Catalog | AZ Cleaning Supplies,We consider this brush to be the best overall brush you can choose for window cleaning. The Tucker® Alpha GLIDE brush is the new standard in Water Fed...,tucker-alpha-glide,,Hidden,Physical,3.999,Tucker® Alpha Glide - SKU T-12ALPHA-GL-STD | Catalog | AZ Cleaning Supplies,We consider this brush to be the best overall brush you can choose for window cleaning. The Tucker® Alpha GLIDE brush is the new standard in Water Fed...,N,N,N,N,234.67,,N,Y,N,Y,N,,,164.27,Tucker,T-12ALPHA-GL-STD,N,,,N,,,Y,,,N,,234.67
,Tucker® Alpha Glide XL,Tucker® Alpha Glide - XL,Regular,,T-18ALPHA-GL,"We consider this brush to be the best overall brush you can choose for window cleaning. The Tucker® Alpha GLIDE brush is the new standard in Water Fed brushes. This premium synthetic bristle window cleaning brush is built around our dual trim, 4 pencil jet brush but with some serious additions that even the most seasoned window cleaning professional will appreciate. It includes an over the top rinse bar as well as our swiveling gooseneck. This setup allows complete flexibility in cleaning to your specific style. You can choose to rinse directly through the 4 internal pencil jets, the over the top rinse bar, or using a Y-adapter you can use both at once. The swiveling gooseneck allows the experienced professional to rock the brush back and forth on the surface of the window, while maintaining contact and rinse power. Unlike boar bristle brushes which will shed and lose bristles over time, this new GLIDE brush will perform like boar, but last you much longer. This is a synthetic...",Tucker > Catalog,Tucker,Tucker® Alpha Glide - XL | Catalog | AZ Cleaning Supplies,We consider this brush to be the best overall brush you can choose for window cleaning. The Tucker® Alpha GLIDE brush is the new standard in Water Fed...,tucker-alpha-glide-t-18alpha-gl,,Hidden,Physical,3.999,Tucker® Alpha Glide - XL | Catalog | AZ Cleaning Supplies,We consider this brush to be the best overall brush you can choose for window cleaning. The Tucker® Alpha GLIDE brush is the new standard in Water Fed...,N,N,N,N,267.11,,N,Y,N,Y,N,,,186.98,Tucker,T-18ALPHA-GL,N,,,N,,,Y,,,N,,267.11
